Run,Event,dimuon_mass_GeV,dimuon_pt_GeV,leading_muon_pt_GeV,subleading_muon_pt_GeV,Q1,Q2,Type1,Type2,opposite_sign,both_global
148864,655808351,3.10526,12.444988145795923,9.14418,3.67356,-1,1,G,G,True,True
148864,655844775,3.45599,10.084661927654095,5.85811,4.42473,1,-1,G,G,True,True
148864,656177584,3.04183,13.505719021618212,12.0469,1.78562,-1,1,G,T,True,False
148864,656205645,2.62954,3.107635786487535,2.74823,1.09951,1,-1,G,T,True,False
148864,656220434,3.12391,10.121537467745748,5.47156,5.09317,1,-1,G,G,True,True
148864,656222474,3.05829,13.224649179082219,7.24418,6.3229,-1,1,G,G,True,True
148864,656260408,3.19206,15.408285872417217,14.3914,1.3085,-1,1,G,T,True,False
148864,656413431,3.04523,9.410659784329683,5.56143,3.91246,-1,1,G,G,True,True
148864,656581362,3.09309,13.612422815487331,8.86676,4.75301,-1,1,G,G,True,True
148864,656611042,3.10142,13.282629039410834,8.74696,4.80988,1,-1,G,G,True,True
148864,656619091,3.17696,9.586136738406406,9.22485,0.778511,-1,1,G,T,True,False
148864,656643088,3.13835,9.407352151819028,6.60093,3.29474,1,-1,G,G,True,True
148864,656686367,3.05475,10.70191945026919,10.3921,0.718994,-1,1,G,T,True,False
148864,656697241,2.60692,7.608287363180033,4.19042,3.65616,-1,1,G,G,True,True
148864,657177257,3.08132,24.892542319882093,20.19,4.88609,1,-1,G,G,True,True
148864,657217483,3.06695,6.866063609842251,3.92981,3.51325,-1,1,G,G,True,True
148864,657306268,3.09333,14.724776635443407,10.0657,4.91415,-1,1,G,G,True,True
148864,657427476,3.0844,7.127499802407293,3.76633,3.65567,-1,1,G,G,True,True
148864,657474366,3.06742,7.921118811967157,4.4655,3.88259,1,-1,G,G,True,True
148864,657478391,3.05613,9.72892410512591,5.38634,4.4654,1,-1,G,G,True,True
148864,657482172,3.08507,12.208696200559501,6.69359,5.79152,1,-1,G,G,True,True
148864,657763954,3.10375,19.696904183475127,12.93,6.771,1,-1,G,G,True,True
148864,658092490,2.66439,9.135061553752992,5.04291,4.35792,1,-1,G,G,True,True
148864,658616749,3.08568,9.625195012601043,4.891,4.80393,1,-1,G,G,True,True
148864,658624268,3.0954,9.625974028659178,5.92948,4.10732,1,-1,G,T,True,False
148864,658668549,3.051,29.15780002870244,23.4331,5.87577,1,-1,G,G,True,True
148864,658813671,2.60837,7.854794056795443,4.60943,3.58865,-1,1,G,G,True,True
148864,659018441,3.07982,9.691965133991145,6.53611,3.63056,1,-1,G,G,True,True
148864,659026606,3.34597,21.85382890024766,19.515,2.55943,1,-1,G,T,True,False
148864,659111303,3.15309,9.095962652748746,6.04315,3.53806,1,-1,G,G,True,True
148864,659118866,3.08677,8.868266989943189,5.24527,4.0829,1,-1,G,G,True,True
148864,659272292,3.22085,10.859582716642477,6.23284,5.07664,1,-1,G,G,True,True
148864,659282784,3.43383,12.60489415845754,12.1259,0.907527,-1,1,G,T,True,False
148864,659665077,3.09997,7.015015618870709,5.01305,2.61261,-1,1,G,G,True,True
148864,659717264,3.08155,7.01037205592542,4.46787,3.17987,1,-1,G,G,True,True
148864,660004370,3.06485,13.833527911942927,7.86094,6.00659,1,-1,G,G,True,True
148864,662274565,3.12783,4.443011211908991,3.02664,2.32139,1,-1,G,G,True,True
148864,662525917,2.74173,10.61433726590596,5.64257,5.08396,1,-1,G,T,True,False
148864,662537981,3.1221,7.483322112731751,4.38288,3.67409,-1,1,G,G,True,True
148864,662614404,3.13539,13.650746383485448,7.02976,6.7396,-1,1,G,G,True,True
148864,662692549,3.02856,8.257669803933794,4.84937,3.91293,1,-1,G,G,True,True
148864,662920564,2.64284,27.44796837504736,16.2777,11.2902,1,-1,G,T,True,False
148864,662969560,3.14974,7.769445490960085,4.7835,3.06901,-1,1,G,G,True,True
148864,663335448,3.10338,10.67432041544566,6.04121,4.67239,-1,1,G,G,True,True
148864,663409734,2.9982,3.0726747103763916,2.70282,1.57105,-1,1,G,T,True,False
148864,663411957,3.08091,9.06487415776965,6.29897,3.08147,1,-1,G,G,True,True
148864,663513230,3.09557,8.828631580720764,5.32679,3.72817,-1,1,G,G,True,True
148864,663613212,3.10036,10.822675613511661,5.52607,5.4081,1,-1,G,G,True,True
148864,663786070,2.98069,9.183001121731664,6.01482,3.17771,1,-1,G,G,True,True
148864,664024092,3.12578,9.471289510305606,5.25291,4.68365,1,-1,G,G,True,True
148864,664098794,3.13821,8.658354926664765,5.64009,3.55591,1,-1,G,G,True,True
148864,664114784,3.08783,9.326141311056787,4.9963,4.3376,1,-1,G,G,True,True
148864,664156813,2.93974,3.615483482643642,3.17468,1.29486,-1,1,G,T,True,False
148864,664193788,3.08482,10.382552885802411,6.3703,4.45226,1,-1,G,G,True,True
148864,664375319,3.03975,7.231549409408816,3.927,3.88622,1,-1,G,G,True,True
148864,664474152,3.04878,7.370468785603057,3.98757,3.66867,-1,1,G,G,True,True
148864,664520319,2.97896,7.502250772695884,4.1969,3.38819,1,-1,G,G,True,True
148864,664678266,3.02555,4.925859358002825,2.96007,2.59291,1,-1,G,G,True,True
148864,664776892,3.08042,7.417937333551693,4.51206,3.16275,-1,1,G,G,True,True
148864,664836948,3.11897,10.165498878633011,5.25951,4.9091,-1,1,G,G,True,True
148864,664915383,3.09589,9.050286953561196,5.13111,3.97319,1,-1,G,G,True,True
148864,664999353,2.97378,2.8745597337027107,2.61344,1.49292,-1,1,G,T,True,False
148864,664999774,3.05348,7.41004925071352,4.46566,3.50108,-1,1,G,T,True,False
148864,665182677,3.08871,12.185909532197423,6.22171,6.0053,1,-1,G,G,True,True
148864,665186431,2.94479,9.09739924572078,8.70844,0.814429,-1,1,G,T,True,False
148864,665204065,3.01763,8.984874131316477,5.6267,3.37613,1,-1,G,G,True,True
148864,665263779,3.08162,8.048212116161203,4.6233,3.97905,-1,1,G,G,True,True
148864,665602019,3.05717,10.334964138360617,6.2933,4.48097,1,-1,G,G,True,True
148864,665704169,3.11355,6.669891321940711,4.01003,3.33144,1,-1,G,G,True,True
148864,665721149,3.00765,6.780405435790694,3.81643,3.35972,-1,1,G,G,True,True
148864,665773982,3.1433,8.072179453078393,4.55137,3.52796,1,-1,G,G,True,True
148864,665822882,3.06627,10.174281111321822,5.98174,4.44563,-1,1,G,G,True,True
148864,665909528,3.13038,11.709789365082536,7.00499,4.94854,1,-1,G,G,True,True
148864,666088109,3.14875,8.460389015571328,5.00027,3.46568,1,-1,G,G,True,True
148864,666143301,3.06894,8.941531750159141,5.01897,4.21865,-1,1,G,G,True,True
148864,669320231,3.18416,14.038402795205158,7.35507,6.8638,-1,1,G,T,True,False
148864,669345262,3.10768,12.645869286261027,6.55298,6.18063,1,-1,G,G,True,True
148864,669730806,3.06097,10.242124123452127,5.82862,4.85781,1,-1,G,G,True,True
148864,669987305,3.05993,12.183959431358922,8.10793,4.27994,-1,1,G,G,True,True
148864,670085107,3.04138,5.988388301120511,5.43172,1.19569,-1,1,G,T,True,False
148864,670086003,2.99724,5.946306583502821,3.54438,3.11057,1,-1,G,G,True,True
148864,670302046,3.16463,20.642093938585866,16.4057,4.32262,1,-1,G,G,True,True
148864,670595372,2.67404,9.527966127311746,6.00248,3.52572,1,-1,G,G,True,True
148864,670671079,2.8863,25.64482034009996,24.0406,1.68905,1,-1,G,T,True,False
148864,670703329,2.99274,8.412588311958455,4.56128,4.30057,1,-1,G,G,True,True
148864,670756761,3.08986,11.592537164082934,6.66204,5.22999,-1,1,G,G,True,True
148864,670799126,2.67751,17.154379614685457,15.2758,2.07141,1,-1,G,T,True,False
148864,670814424,3.17405,7.74113837998004,4.17731,4.11631,1,-1,G,G,True,True
148864,670889249,3.12661,7.40538810619241,3.94794,3.80827,1,-1,G,G,True,True
148864,670938964,3.12823,10.255278568601684,8.1225,2.45106,1,-1,G,T,True,False
148864,670999059,3.30798,2.9599675801636747,3.15999,1.25978,1,-1,G,T,True,False
148864,671035401,3.08891,12.903197855744908,8.81995,4.17327,1,-1,G,G,True,True
148864,671068058,2.63273,8.534691337706654,4.45348,4.32851,-1,1,G,G,True,True
148864,671217981,3.07076,13.471483510307987,7.6791,6.10091,1,-1,G,G,True,True
148864,671249646,3.51562,20.821592269430308,18.6395,2.43329,1,-1,G,T,True,False
148864,671387884,3.13283,8.974903646490919,4.92597,4.45607,-1,1,G,G,True,True
148864,671428295,3.51187,19.065566156830513,18.426,0.954173,1,-1,G,T,True,False
148864,671527135,2.88904,7.517990249521744,4.3311,3.43006,-1,1,G,G,True,True
148864,671581534,3.09557,8.910730659896585,5.06371,4.3144,1,-1,G,G,True,True
148864,671693813,3.48825,13.881368623464331,11.4176,2.5328,-1,1,G,T,True,False
148864,671703493,3.08159,11.798661643529744,8.20539,3.87532,1,-1,G,G,True,True
148864,671789336,3.08569,13.459300457726211,7.46957,6.12916,1,-1,G,G,True,True
148864,671814610,3.11982,9.525950224796475,5.77506,3.76127,1,-1,G,G,True,True
148864,672352687,2.76101,10.362887778489933,6.23598,4.15486,1,-1,G,G,True,True
148864,672357253,3.08594,10.858577650963316,6.50458,4.56128,1,-1,G,G,True,True
148864,672405675,2.99399,6.600441295365106,4.14932,3.06852,1,-1,G,G,True,True
148864,672508984,2.76445,7.322502515191545,4.69484,2.9433,1,-1,G,G,True,True
148864,672621892,3.05578,9.520250608393091,5.82032,4.15995,-1,1,G,G,True,True
148864,672628265,3.40281,6.770871271631148,3.73305,3.3786,-1,1,G,G,True,True
148864,672730045,2.90234,9.084113641308106,6.22727,3.27322,1,-1,G,G,True,True
148864,672815974,2.91342,14.747873246323367,11.3433,3.40506,-1,1,G,G,True,True
148864,672970062,3.08505,8.386824756873128,4.46658,4.44406,-1,1,G,G,True,True
148864,673202647,2.81092,22.37701003123742,20.7005,1.84862,-1,1,G,T,True,False
148864,673211742,3.45515,8.740600262818853,6.94249,2.45315,1,-1,G,T,True,False
148864,673313252,3.09531,10.217514389184876,5.40047,5.08958,1,-1,G,G,True,True
148864,673344280,2.88944,8.042851729636013,4.31904,3.94034,1,-1,G,G,True,True
148864,673380581,3.09589,24.945915926861876,19.6384,5.42234,-1,1,G,G,True,True
148864,673411664,2.84074,10.250501842219629,9.37842,1.14406,1,-1,G,T,True,False
148864,673495826,3.07002,9.000997077624234,4.94907,4.07972,1,-1,G,G,True,True
148864,673515128,3.1248,12.05373958480551,8.46768,3.94708,-1,1,G,G,True,True
148864,673563132,2.79543,9.687866585666889,8.29577,1.76884,1,-1,G,T,True,False
148864,673644111,3.0901,15.721063263548684,11.9421,4.04553,1,-1,G,G,True,True
148864,673810737,3.19633,8.743806111413953,4.47715,4.33226,-1,1,G,G,True,True
148864,673811485,2.93592,10.24879948542311,5.639,4.82977,1,-1,G,G,True,True
148864,674071263,3.57851,15.060696157963616,10.6504,4.82717,1,-1,G,G,True,True
148864,674151250,2.73842,1.014544263610514,1.78029,1.13168,1,-1,G,T,True,False
148864,674233582,3.09852,9.274448046094172,5.746,3.67032,1,-1,G,G,True,True
148864,674592305,3.0143,7.338766291720972,4.31007,3.36937,1,-1,G,G,True,True
148864,674819731,2.8249,14.749111970235226,13.379,1.61575,1,-1,G,T,True,False
148864,674873200,3.08578,20.78674257829976,15.6464,5.24703,1,-1,G,G,True,True
148864,674985935,3.12044,7.112100846297386,4.43434,3.0894,-1,1,G,G,True,True
148864,675056704,3.09462,8.13139225191658,5.54231,2.99976,1,-1,G,G,True,True
148864,675060715,3.18131,8.76404005014953,4.80929,4.33396,-1,1,G,G,True,True
148864,675071336,3.06275,13.11643066409349,10.0183,3.33645,1,-1,G,G,True,True
148864,675099082,2.98732,7.521726522945559,3.85304,3.7771,1,-1,G,G,True,True
148864,675148645,3.13154,12.743918371227116,7.736,5.29142,1,-1,G,G,True,True
148864,675252337,2.92163,15.04119318933711,13.1541,1.99351,-1,1,G,T,True,False
148864,734133119,3.34222,3.4913508202115695,3.2552,1.57191,-1,1,G,G,True,True
148864,734304632,3.08267,9.836092355910452,5.49853,4.34229,1,-1,G,G,True,True
148864,734319984,2.78097,5.928114541847518,4.15473,2.30943,-1,1,G,T,True,False
148864,734499983,2.70239,20.042340787156075,13.9985,6.08664,1,-1,G,G,True,True
148864,734500764,3.08886,12.403097944021727,8.19368,4.21469,1,-1,G,G,True,True
148864,734512137,3.07449,12.149631628037124,7.17329,5.21193,1,-1,G,G,True,True
148864,734715707,3.07173,7.441816749119532,4.73729,3.30692,-1,1,G,G,True,True
148864,734737461,2.63327,5.865597026739903,3.36356,3.0496,1,-1,G,T,True,False
148864,734862841,2.9794,14.186464954075065,9.41304,4.82996,1,-1,G,G,True,True
148864,734914565,2.66835,29.271939539483885,18.4863,10.8171,-1,1,G,T,True,False
148864,734945217,3.34064,7.54358695407637,4.11785,3.43154,-1,1,G,G,True,True
148864,735021197,3.19782,7.5339962712571085,6.08626,1.47806,1,-1,G,T,True,False
148864,735094939,3.15182,16.87224812022986,10.8486,6.06494,-1,1,G,G,True,True
148864,735128649,3.16416,14.286534450460685,8.62461,5.83157,1,-1,G,G,True,True
148864,735308598,3.08277,11.0153197055056,7.27968,4.13416,-1,1,G,G,True,True
148864,735310763,3.062,14.553834222970282,8.70203,6.08458,1,-1,G,G,True,True
148864,735315592,3.57888,15.117948628773185,13.8495,1.66439,-1,1,G,T,True,False
148864,735411873,3.33579,10.76870206227329,5.62461,5.60274,1,-1,G,G,True,True
148864,735458191,3.48207,10.041281430574486,5.89551,4.18008,-1,1,G,G,True,True
148864,735735913,3.08317,11.349390479228388,6.74486,4.68626,1,-1,G,G,True,True
148864,735805339,2.94098,8.623096751979592,5.0192,4.03231,-1,1,G,T,True,False
148864,735931472,2.99449,8.6434950059351,5.9941,3.11825,1,-1,G,G,True,True
148864,736361668,3.06912,8.152405378892784,4.62098,4.01439,1,-1,G,G,True,True
148864,736419064,2.63525,6.49921407052422,3.58495,3.3196,-1,1,G,G,True,True
148864,736471925,2.75897,5.699060896370998,5.21895,0.94675,1,-1,G,T,True,False
148864,736492016,2.9897,10.9720398899999,9.82108,1.34428,-1,1,G,T,True,False
148864,736573902,3.07366,9.491273655632105,5.84061,3.87706,-1,1,G,G,True,True
148864,736637852,3.11801,8.680672941829394,5.63072,3.06476,1,-1,G,G,True,True
148864,737020760,3.38726,8.075387662329282,5.30722,3.44703,-1,1,G,G,True,True
148864,737134664,2.88328,29.163613672487504,25.2165,3.94768,1,-1,G,G,True,True
148864,737242122,2.87333,7.248694301754006,3.94851,3.80515,-1,1,G,G,True,True
148864,737316646,2.68391,5.862686632736309,5.17863,1.14078,1,-1,G,T,True,False
148864,737380600,3.01942,9.431625909427336,5.37503,4.05757,-1,1,G,G,True,True
148864,737381963,3.11804,9.18029054037507,4.986,4.60433,1,-1,G,G,True,True
148864,737395122,2.72648,4.841087099229883,4.4802,0.913342,-1,1,G,T,True,False
148864,737427886,3.0895,26.43798007662728,21.6225,4.96943,1,-1,G,G,True,True
148864,737509030,3.09054,6.248325158504557,4.83582,2.13093,1,-1,G,G,True,True
148864,737809287,2.83234,7.4566728271347,3.86378,3.71509,1,-1,G,G,True,True
148864,737821005,3.06951,7.216535468578326,3.96245,3.4781,-1,1,G,G,True,True
148864,737825234,3.44473,11.047657544616596,6.67212,4.44179,-1,1,G,G,True,True
148864,737838543,3.08744,15.557647857180113,10.7522,5.03588,-1,1,G,G,True,True
148864,737862858,2.72183,8.356020419918803,4.62349,3.9714,-1,1,G,G,True,True
148864,737951098,3.48328,11.142865775338048,6.95102,4.72115,1,-1,G,G,True,True
148864,738310721,2.94948,3.833530660694003,3.58166,1.21757,1,-1,G,T,True,False
148864,738595028,3.08917,7.266149794726228,4.03508,3.80114,1,-1,G,G,True,True
148864,738755909,2.82997,7.407152900711919,6.88689,1.03504,1,-1,G,T,True,False
148864,738764835,3.09852,7.02018180182401,4.15852,3.19912,-1,1,G,G,True,True
148864,738983097,3.094,15.245957932924384,10.2077,5.21234,1,-1,G,G,True,True
148864,739006764,3.10631,6.650736524205421,4.27713,3.04802,1,-1,G,T,True,False
148864,739080338,3.10665,13.718369706783676,9.72632,4.31449,-1,1,G,G,True,True
148864,739351538,3.10371,10.609287019630491,7.05591,3.69957,1,-1,G,G,True,True
148864,739710638,3.09754,13.285401193554524,8.0506,5.58078,-1,1,G,G,True,True
148864,739902736,3.11618,10.2935868331687,5.45117,5.01714,1,-1,G,G,True,True
148864,742281642,3.04902,8.236686221762001,5.0189,3.63313,1,-1,G,G,True,True
148864,742343986,2.71196,9.187831110343506,4.80252,4.77456,-1,1,G,G,True,True
148864,742384140,3.1323,9.212707186842529,4.91614,4.30317,1,-1,G,G,True,True
148864,742479624,3.1185,8.328742012036933,4.54284,4.3012,-1,1,G,G,True,True
148864,742576911,3.10009,12.130232779858595,8.47268,3.74172,-1,1,G,G,True,True
148864,742953241,3.10347,9.229772748115796,5.61562,3.79666,1,-1,G,G,True,True
148864,743106556,3.14754,8.697463487350781,4.89342,4.31811,-1,1,G,T,True,False
148864,743153770,3.09184,8.4491692769467,4.99341,3.7653,1,-1,G,G,True,True
148864,743286470,3.10434,6.988901781672425,4.41155,3.18208,1,-1,G,T,True,False
148864,743341635,3.07956,9.017316748678622,4.83682,4.52262,1,-1,G,G,True,True
148864,743479328,3.02426,12.483509462811492,6.6455,6.06814,-1,1,G,G,True,True
148864,743854216,3.23113,13.103872328756145,11.4426,2.01989,1,-1,G,T,True,False
148864,743859097,3.12413,7.0703188837633055,4.20128,3.33391,-1,1,G,G,True,True
148952,144553001,3.10616,10.605341343878376,6.35338,4.37628,1,-1,G,G,True,True
148952,144572510,3.13152,10.071028797183533,7.63526,2.50425,-1,1,G,T,True,False
148952,144748899,3.09701,14.96061908943507,13.1113,1.93175,-1,1,G,G,True,True
148952,144862253,3.15657,5.8522429988870295,3.40705,3.17568,1,-1,G,G,True,True
148952,145180688,3.30181,6.959518457130006,4.01361,3.508,1,-1,G,G,True,True
148952,145197869,3.04493,6.676829056438393,3.71206,3.43351,1,-1,G,G,True,True
148952,145322922,3.38316,10.44346847651301,9.9926,0.816161,1,-1,G,T,True,False
148952,145678798,2.82132,13.928510789671666,10.1864,3.92116,-1,1,G,G,True,True
148952,145936843,2.82742,11.741035006778578,7.65931,4.35589,1,-1,G,G,True,True
148952,146000058,3.37486,14.343422398567018,13.5237,1.20125,-1,1,G,T,True,False
148952,215100932,3.04506,9.174860516195109,5.05171,4.13205,-1,1,G,G,True,True
148952,215118612,3.10525,6.8642523402675835,3.83069,3.51978,-1,1,G,G,True,True
148952,215184213,3.09678,8.868947573943823,5.25868,3.79681,-1,1,G,G,True,True
148952,215339525,3.01359,12.229030797908722,7.72985,4.51307,1,-1,G,G,True,True
148952,215584454,3.039,7.058344442154974,4.30453,3.09748,-1,1,G,G,True,True
148952,215668690,3.09714,16.669320733287243,10.3745,6.29675,1,-1,G,G,True,True
148952,215830637,3.09234,8.737498185985505,4.69871,4.22142,1,-1,G,G,True,True
148952,215931476,3.10463,8.605898378862024,5.31528,3.78657,-1,1,G,G,True,True
148952,215955795,2.83429,3.8088870053200576,3.16494,1.45933,-1,1,G,T,True,False
148952,216324028,3.30697,2.604074078383524,3.10209,1.06532,-1,1,G,T,True,False
148952,216384645,3.11393,7.768761102885066,4.4477,3.90122,-1,1,G,G,True,True
148952,216555386,3.13959,6.110839667391136,3.62194,3.19813,1,-1,G,G,True,True
148952,216631322,3.10032,10.737245676713373,6.94673,4.22225,1,-1,G,G,True,True
148953,64032649,3.09316,6.370635450399041,4.86798,2.18731,1,-1,G,T,True,False
148953,64041579,2.76447,6.46321705109994,4.12035,2.8278,1,-1,G,T,True,False
148953,64094690,3.03007,13.81398401345535,10.8645,2.98957,1,-1,G,T,True,False
148953,64530766,3.01768,9.264732994649172,4.99116,4.59064,-1,1,G,G,True,True
148953,64574702,3.074,6.423086342600417,3.25781,3.25405,1,-1,G,G,True,True
148953,64633322,2.95163,10.139707781562345,9.86361,0.685842,1,-1,G,T,True,False
148953,64643557,3.16084,10.552807547041168,6.42687,4.44445,1,-1,G,G,True,True
148953,64658870,3.16805,11.342764985924772,10.8475,0.91154,1,-1,G,T,True,False
148953,64821684,3.07904,8.72458372393778,5.26188,3.88447,-1,1,G,G,True,True
148953,64822747,2.78088,6.604100191736948,4.29423,2.39858,-1,1,G,T,True,False
148953,64879884,3.05296,15.20349302980404,10.386,4.95849,1,-1,G,G,True,True
148953,64958052,3.10014,8.525283920607922,4.96652,4.09803,1,-1,G,G,True,True
148953,64975058,3.02004,6.478816739413146,3.58448,3.20176,-1,1,G,G,True,True
148953,65056459,3.08042,13.897102940257009,8.33654,5.81252,1,-1,G,G,True,True
148953,65377631,2.64224,16.538751281733575,14.4558,2.27517,-1,1,G,T,True,False
148953,110150897,3.05673,9.200286819990994,5.61021,3.93601,-1,1,G,G,True,True
148953,110379538,2.89085,9.829308472576491,5.18316,4.82859,-1,1,G,G,True,True
148953,110487160,3.10442,13.474643715450178,8.78349,4.74054,-1,1,G,G,True,True
148953,110530168,2.81145,8.310168197076399,4.6797,4.06951,1,-1,G,G,True,True
148953,110744615,3.13267,12.857953264816295,7.27904,5.6185,-1,1,G,G,True,True
148953,110829054,2.96273,7.379272848472267,4.26115,3.1275,1,-1,G,G,True,True
148953,110830941,2.67723,8.841321744288294,7.52261,1.6765,-1,1,G,T,True,False
148953,110849502,3.11399,13.393233744730958,8.64858,5.07336,1,-1,G,G,True,True
148953,111035442,3.07117,11.227597776924501,5.75026,5.56166,1,-1,G,G,True,True
148953,111103347,3.08787,6.527574584729002,3.63737,3.35301,-1,1,G,G,True,True
148953,111192636,3.10824,8.934504129659352,5.15277,3.95965,-1,1,G,G,True,True
148953,111520294,3.53857,5.370216018648225,3.39093,3.02082,-1,1,G,G,True,True
149003,177103804,3.1037,16.757851300849435,8.57269,8.19988,1,-1,G,G,True,True
149003,177204051,3.0748,16.91974981524845,12.1914,4.99212,1,-1,G,G,True,True
149003,177312656,3.06579,7.249383664850413,4.62211,3.1771,-1,1,G,G,True,True
149003,177336183,3.0962,10.72209182872913,6.02101,5.1044,-1,1,G,G,True,True
149003,177646057,2.64917,7.5842056861667455,4.52559,3.32567,1,-1,G,G,True,True
149003,177760138,2.8353,16.49903838811523,10.5584,6.15073,1,-1,G,G,True,True
149003,177786329,3.11961,13.26194870540902,9.66629,3.76189,-1,1,G,G,True,True
149003,177845345,3.09147,10.051709540103117,5.30123,4.7527,1,-1,G,G,True,True
149003,177848178,2.74206,5.6112504213218815,4.98368,0.85947,1,-1,G,T,True,False
149003,178005639,3.27904,7.834445030347012,5.93835,2.32252,-1,1,G,T,True,False
149003,178173344,3.05261,9.206937450183965,6.11452,3.10012,-1,1,G,G,True,True
149003,178310881,3.09494,5.840619096738033,3.52045,3.0572,1,-1,G,G,True,True
149003,178410898,3.05723,9.244253448826472,5.33544,3.9176,1,-1,G,G,True,True
149011,217745654,3.10194,14.601702427378425,7.59144,7.01765,-1,1,G,G,True,True
149011,217810719,3.13399,7.393869512435893,3.86315,3.84694,-1,1,G,G,True,True
149011,217888131,3.37048,5.696050890134409,3.38227,3.22469,1,-1,G,G,True,True
149011,218155549,3.07186,7.142238826831263,3.69506,3.56598,-1,1,G,G,True,True
149011,218174796,3.09188,11.802722236689126,10.8095,1.35214,-1,1,G,T,True,False
149011,218345594,3.09318,13.965978566127482,10.4266,3.571,-1,1,G,G,True,True
149011,218359645,3.14231,7.748206310538524,4.32807,3.58812,-1,1,G,G,True,True
149011,218413245,3.11782,8.215466122402368,4.53703,4.09665,1,-1,G,G,True,True
149011,218436816,3.1086,9.090841946250084,5.87226,3.69696,-1,1,G,G,True,True
149011,218451715,3.03403,7.417737064752296,4.23583,3.71901,-1,1,G,G,True,True
149011,218477625,3.09603,7.868894352194849,4.64081,3.45057,1,-1,G,G,True,True
149011,218616611,3.10336,16.489853367941148,8.54767,8.06224,1,-1,G,G,True,True
149011,218912842,3.00256,8.780899471489239,5.1119,3.83958,-1,1,G,G,True,True
149011,219063489,3.05274,14.23957297135346,8.11207,6.4293,1,-1,G,G,True,True
149011,219101413,2.82581,14.612902139605945,12.8396,1.96902,-1,1,G,T,True,False
149011,219363483,3.10704,10.26382006360205,6.92454,3.63754,1,-1,G,G,True,True
149011,219443292,3.10457,9.968115077271932,6.32206,4.11457,1,-1,G,G,True,True
149011,219697500,3.1142,13.517241378720733,8.91426,4.60463,1,-1,G,G,True,True
149011,220317083,2.71395,19.863837196845928,16.0182,4.01049,1,-1,G,G,True,True
149011,365994536,3.04387,12.809713728729458,7.30528,5.57803,-1,1,G,G,True,True
149011,366073388,2.83274,9.86899914890365,8.48545,1.52399,1,-1,G,T,True,False
149011,366423619,3.23437,9.708371848096725,9.20058,1.02544,1,-1,G,T,True,False
149011,366462600,3.48997,7.381065652722512,4.76052,3.39632,1,-1,G,G,True,True
149011,366551830,3.01185,6.684831090537815,4.12643,3.12749,-1,1,G,G,True,True
149011,366618923,3.0118,8.70972679769004,4.79853,3.99292,-1,1,G,G,True,True
149011,366662606,3.03919,8.206235497727567,4.94712,3.43531,1,-1,G,G,True,True
149011,366716638,3.10493,9.153718304743707,5.57748,3.72667,-1,1,G,G,True,True
149011,366719303,2.96819,10.795259506865078,7.99701,3.10512,1,-1,G,G,True,True
149011,366807126,3.44416,9.715357963419619,8.87909,0.875154,-1,1,G,T,True,False
149011,366845506,3.18691,17.77922348959313,15.9148,2.11335,-1,1,G,T,True,False
149011,367067347,3.01387,7.254181275671569,3.99789,3.71459,1,-1,G,G,True,True
149011,367114465,3.07446,7.589545426018873,3.91407,3.80816,-1,1,G,T,True,False
149011,367139178,3.02636,11.692574900670767,6.58796,5.16012,1,-1,G,G,True,True
149011,367243297,3.07615,7.897675626790455,4.41642,3.62812,-1,1,G,G,True,True
149011,367373524,3.06732,6.4027701811793944,3.48434,3.3022,-1,1,G,G,True,True
149011,367528788,3.07119,8.199494622042264,5.23446,3.0407,1,-1,G,G,True,True
149011,367596307,3.1233,13.44459689030876,6.97773,6.81079,1,-1,G,G,True,True
149011,367675890,2.62086,10.306501117692658,8.56615,1.90211,1,-1,G,G,True,True
149011,367683482,2.64326,7.211099192175906,3.6845,3.66798,1,-1,G,G,True,True
149011,367727437,3.08624,11.31887510287131,6.76912,4.60979,-1,1,G,G,True,True
149011,367737470,3.5483,14.002923657230335,13.215,1.18725,1,-1,G,T,True,False
149011,368016343,3.13008,16.09968073543075,12.6359,3.56103,1,-1,G,G,True,True
149011,368123268,2.83779,11.244159055035551,10.7961,0.763164,-1,1,G,T,True,False
149011,368284184,3.46943,5.967121536173367,3.79893,3.00294,-1,1,G,G,True,True
149011,368432140,3.11949,8.215752771032305,4.89577,3.61226,-1,1,G,G,True,True
149011,368621717,3.05678,8.532845659604128,4.70488,4.26612,1,-1,G,G,True,True
149063,24931660,3.01725,7.295576521606843,3.88289,3.78605,1,-1,G,G,True,True
149063,24995857,2.97632,7.099922384870415,3.71257,3.41961,-1,1,G,G,True,True
149063,25216591,3.11821,5.956708203693463,3.48151,3.14021,-1,1,G,G,True,True
149063,25218926,3.07439,14.131697152352224,9.33262,4.80136,-1,1,G,G,True,True
149063,25648018,3.06271,10.190325460126385,5.239,5.19338,-1,1,G,G,True,True
149063,25798827,3.16591,8.32713266048404,4.76629,3.92381,-1,1,G,G,True,True
149063,25819864,3.10722,9.406866575199205,5.51285,3.8943,-1,1,G,G,True,True
149063,25993261,3.0836,8.316780890154314,4.62554,3.77566,1,-1,G,G,True,True
149063,26062096,3.0804,8.111402089405757,5.03087,3.28992,-1,1,G,G,True,True
149063,26162568,3.25837,5.8423647972909905,3.51387,3.13361,1,-1,G,G,True,True
149063,26184836,2.7765,14.013211573147677,8.19174,5.84299,1,-1,G,G,True,True
